form	sense	year	origin	Loan	Concepticon_ID	Concepticon_Gloss
után	 nach,  aufgrund, zufolge,  〈verlangen, streben usw〉 nach etw, jmdm,  jmdm, etw folgend,  in Richtung von,  gemäß,  hinter 〈Dat〉,  wegen,  nach mir, dir usw,  hinten	1372.0	change of word class	False	2918.0	BECAUSE OF
utasít	 lenken, jmdm den Weg weisen,  unterweisen,  anmahnen, anordnen, anweisen,  einreihen, stellen	1745.0	derived word	False	3833.0	PUT (IN A STANDING POSITION)
utca	 Gasse, straße,  Marktplatz	1337.0	Slavic	True	667.0	ROAD
utó	 letzter,  am Ende befindlich,  Nachkomme,  Ende,  Rand,  Hintergetreide,  Hinterteil	1416.0	derived word	False	1529.0	LAST (FINAL)
utol	 Überrest 〈einer Menschengruppe〉, Nachkommenschaft,  Ende 〈eines Vorgangs, Zeitabschnitts〉,  Rand,  Hinterteil,  letzter Teil, Schlußteil,  hinten,  weiter hinten,  zum letzten Mal,  zuletzt,  nach hinten,  über,  letzter,  nachträglich	1416.0		False	1529.0	LAST (FINAL)
ügy¹†	 Fluß, Bach	1002.0	uncertain	False	947.0	STREAM
ügy²	 Geschehen, Vorfall,  Grund, Ursache,  Angelegenheit, Sache,  Rechtsfall, Tatbestand,  Beachtung, Aufmerksamkeit,  Lage, Schicksal,  Prozeß, Rechtsstreit,  Geschäftigkeit, Schlauheit,  Prozeßpartei,  geschickt,  aneifern,  suggerieren,  jmdm Beachtung schenken, ügyefogyott, gyámoltalan	1213.0	uncertain	False	2968.0	REASON
ügyefogyott	 gemütlos,  unbeholfen, ungeschickt	1553.0	compound	False	3900.0	CLUMSY
ühegy†	 Freigelassener,  Gefangener	1079.0	unknown	False	1072.0	PRISONER
ük	 Großmutter,  Urgroßmutter, Ahnin,  Urgroßvater	1211.0	Proto-Finno-Ugric	False	1496.0	GRANDMOTHER
ül¹	 sitzen,  wohnen, besetzt halten,  Besitzung, Herrschaft, Amt antreten,  verweilen, sich ruhig verhalten,  auf den Eiern sitzen,  sich befinden, liegen 〈Ortschaft〉,  in Zorn geraten, sich empören,  lasten, bedecken,  im Kerker sitzen,  sorgsam bewahren, auf einem Buch, auf seinem Geld usw sitzen,  einsteigen 〈in ein Fahrzeug〉,  beschwindelt werden,  Sitzung abhalten,  treffen 〈Anspielung, Antwort〉,  Wohnsitz,  Sitzen,  Stuhl,  Besetzung 〈durch Truppen〉,  Sitzung, Beratung,  jmdm einen Sitz anbieten,  pflanzen,  stiften,  eine Henne setzen,  Sitzen,  sich plötzlich aufrichten,  sich setzen,  anreizen,  hereinlegen 〈abstr〉	1138.0	internal	False	1416.0	SIT
ül²	 〈ein Fest〉 feiern, 〈eine gewisse Zeit〉 feiern,  jmdn durch ein Fest ehren,  eine Fete veranstalten,  heilig, zu feiernd 〈Fest〉	1456.0		False	1702.0	HOLY
üld	 verfolgen,  Verfolgung	1808.0		False	1047.0	PURSUE
ünő	  Kuh, Ricke, Schmaltier usw	1193.0	Turkic	True	1007.0	COW
üreg	 Höhle,  Weltraum,  überdachter Vorraum von Dorfhäusern,  hohl	1113.0		False	1155.0	CAVE
üstöllést	 sofort,  direkt, geradewegs	1792.0	uncertain	False	2916.0	INSTANTLY (IMMEDIATELY)
üt	 schlagen 〈trans〉,  einschlagen 〈Blitz〉,  einschlagen, eintreiben,  etw erzeugen, hervorbringen, machen,  angreifen,  stechen 〈Kartenspiel, Schach〉,  jmdm nacharten, nachgeschlagen sein,  treffen,  Schläger,  Turniersattel,  Puffer an Schienenfahrzeugen,  verrückt	1211.0	uncertain	False	1831.0	MEET
üzelem	 Verfolgung,  Beschäftigung,  Geschäft,  Lebensgewohnheit,  Machenschaften, Umtriebe	1816.0	internal	False	2931.0	BUSINESS
üzem	 Betrieb, Werk,  Gang, Arbeitsprozeß	1862.0	German	True	2979.0	WALK (MANNER)
üzlet	 Handel, Kaufladen,  Abwicklung eines Geschäfts,  Betrieb,  Manipulationen,  Ausübung,  Bordell	1841.0	internal	False	2931.0	BUSINESS
vacak	 Plunder, Kram,  männliches Glied,  wertlos, schlecht	1829.0	paronymy	False	1292.0	BAD
vackor	 wild, unveredelt 〈Apfel, Birne〉,  Holzapfel, Holzbirne	1664.0		False	2230.0	UNTAMED OR WILD
vad	 wildes Tier, Wild,  Wald,  Naturmensch,  Wildnis,  Absurdität,  unreguliert 〈Gewässer〉,  nicht gezüchtet 〈Tier, Pflanze〉,  grimmig, zügellos,  barbarisch, primitiv,  herb,  scheu,  heftig,  unmöglich, absurd,  wüst 〈Gebiet〉,  Jäger,  Jäger,  Lolch,  zügellos, scheu	1138.0	Proto-Finno-Ugric	False	420.0	FOREST
vádli	 Wade	1848.0		False	498.0	CALF OF LEG
vádol	 anklagen, beschuldigen,  gestehen, bekennen,  auf sich nehmen,  Beschuldigung, Anklage,  Ankläger,  Akkusativ,  Angeklagte	1372.0		False	1814.0	ACCUSE
vadon	 wild, öde, dicht 〈Wald〉,  unbebaut,  Einöde,  Wildnis, Gestrüpp,  Naturmensch,  Wildling	1342.0		False	2230.0	UNTAMED OR WILD
vág	 abholzen,  spalten, hacken, eine Spur ziehen,  sperren 〈Weg, Wasser usw〉,  niedermetzeln, schlachten,  plötzlich entscheiden und handeln,  in od zu etw passen od gehören,  jmdn anzapfen,  sich etw einpauken,  heftig und gierig essen,  〈im Examen〉 durchfallen lassen,  aushacken lassen,  〈das Strömen〉 beendigen lassen,  Schraubenrille,  gleis,  Hackbraten	1320.0	Proto-Finno-Ugric	False	2149.0	CHOP (INTO PIECES)
vagy¹	 oder,  das heißt,  entweder . . . oder,  etwa,  wenigstens, wenn auch	1372.0		False	1014.0	OR
vagyis	 das heißt,  oder,  besser gesagt	1739.0	compound	False	1014.0	OR
vagyon	 Vorhandenes,  Vermögen, Habe,  Masse,  Geistesgabe,  Wesen,  nicht existierend,  mittellos	1138.0		False	538.0	MULTITUDE
vaj¹	 Fett, Fettstoff,  Butter	1018.0	Proto-Finno-Ugric	False	323.0	FAT (ORGANIC SUBSTANCE)
váj	 aushöhlen,  versenken 〈einen spitzigen Gegenstand〉,  aushöhlen	1270.0	uncertain	False	46.0	HOLLOW OUT
vak	 Blinde,  die den niedrigsten Wert zeigende Seite eines Spielwürfels,  dunkel,  blind,  ungewiß	1138.0	unknown	False	706.0	DARK
vakar	 kratzen, schaben,  reiben,  sammeln,  kramen,  sich aus dem Staub machen,  Striegel, Kratzer,  Schabsel,  Nesthäkchen, kleines Kind,  sich aus dem Staub machen	1372.0	internal	False	7.0	GATHER
vakog	 stottern,  quäken 〈Tier〉,  quaken,  schnüffelnd weinen,  schnattern 〈Ente〉,  kläffen 〈Hund〉	1602.0		False	1866.0	STUTTER
vakondok	 Maulwurf 	1395.0		False	1907.0	MOLE
valag	 Vulva,  Arsch	1416.0	unknown	False	834.0	BUTTOCKS
választ	 trennen 〈Personen〉, scheiden, entfernen,  wählen,  auserwählen,  unterscheiden,  gegenüberstellen,  ändern,  zu etw wählen,  abstillen,  entscheiden,  Ausgewählte,  Wahl, Wählen,  Wähler,  Unterschied,  Auswahl,  getrennt,  gewählt	1416.0		False	1750.0	CHOOSE
válik	 von jmdm scheiden, sich absondern, trennen,  sich scheiden lassen 〈Ehe〉,   etw werden,  es entscheidet sich,  sich finden,  sich bewähren	1416.0	Proto-Finno-Ugric	False	1359.0	SEPARATE
vall	 bezeugen, beweisen,  besitzen, haben,  halten für etw,  behaupten, verkündigen, sich bekennen,  ein Geständnis ablegen,  an schwerer Krankheit leiden,  gewinnen, erreichen,  bekennen, eine Erklärung abgeben,  erleiden,  einen Anwalt bestellen,  anmelden,  abhalten,  verhören,  Bekenntnis,  Glaube,  Besitzen), Habe,  Bekennen von etw	1372.0	paronymy	False	684.0	OWN
váll	 Schulter, Schulterstück, Achsel,  Leibchen, Mieder, Schulterstück eines Kleides,  Schutz	1372.0	Proto-Finno-Ugric	False	1482.0	SHOULDER
vállal	 einen Auftrag übernehmen,  sich verpflichten,  für etw eintreten, sich dessen annehmen,  etw verantworten,  jmdn als etw annehmen, akzeptieren,  Unternehmen,  Betrieb,  Unternehmer	1603.0	derived word	False	3898.0	ACCEPT
való	 seiend, befindlich,  aus, von jmdm stammend,  für etw, zu jmdm bestimmt, geeignet, geschaffen usw,  wahr,  wirklich,   gehörig,  Wesen, Natur,  Wirklichkeit, das Seiende,  Wahrheit	1171.0	derived word	False	1657.0	TRUE
vált	 ändern, verwirklichen,  wechseln, austauschen 〈geben, mitteilen〉,  erretten, erlösen,  〈Geld〉 wechseln,  die Richtung ändern,  〈im Tauschwert〉 auslösen,  kaufen, lösen, mieten,  Amtspapiere einholen,  ablösen, jmdm folgen,  absondern,  gut, schlecht funktionieren 〈Gehör, Verstand, Stimme〉,  Wechsler,  Heiland,  Weiche 〈für Schienen〉,  Stafette,  Lösegeld,  Erlösung,  Schritt, Richtung,  Veränderung,  Variante	1138.0	derived word	False	1035.0	GOOD
váltn	 sehr, immerfort,  annähernd	1510.0		False	1311.0	VERY
vályog	 Kot, Lehm, Ton,  Lehmboden,  Lehmziegel	1693.0	Slovakian	True	1399.0	CLAY
van¹	 sein, sich befinden,  〈als Kopula〉,  〈als Hilfsverb zusammengesetzter Verbformen〉,  haben,  Sein, Wesen	1138.0		False	1579.0	BE
vandál	 Wandale 〈Angehöriger eines ostgermanischen Volkes〉,  Slowene in Ungarn und in Österreich, Wende,  zerstörungswütiger Mensch,  slowenisch, wendisch,  wild, grausam	1559.0		False	2230.0	UNTAMED OR WILD
vánkos	 Kissen,  Unterlage, Achslager, Achsschemel	1372.0	loan	True	1044.0	PILLOW
ványol	 walken, filzen,  massieren, prügeln,  verschleißen 〈trans〉,  Schuhleder anpassen	1602.0		False	3119.0	MASSAGE (SOMEBODY)
vápa	 Graben, Grube,  Vertiefung, Höhlung,  Pfütze, Moor	1263.0	Slavic	True	2539.0	PIT (POTHOLE)
vár¹	 warten, erwarten,  abwarten, ruhigbleiben,  erhoffen, sich auf jmdn verlassen,  erfordern,  jmdm steht etw bevor,  warten,   darauf,  Erwartung,  schwanger	1184.0	Proto-Ugric	False	1590.0	WAIT (FOR)
vár²	 Festung, Burg,  Schloß,  Hof des Mondes	1055.0	Iranian	True	1938.0	FORTRESS
varacsk	 Schorf, Narbe,  Unebenheit,  Warze 〈bes der Kröte〉	1577.0		False	497.0	SCAR
varázs	 Zauber 〈in der Glaubenswelt des Volkes und der Naturvölker〉,  Zauberer,  bezaubernder Reiz, persönlicher Zauber,  Wassergeist	1405.0		False	823.0	SORCERER
varga	 Schuhmacher,  Gerber,  Stadtbewohner,  Zecke,  krummes Messer,  Knoten am Fischernetz,  die Note »ungenügend«,  grob, niederträchtig	1389.0	internal	False	1527.0	TICK
varjú	 Krähe 	1138.0	Proto-Uralic	False	913.0	CROW
város	 Stadt	1193.0	derived word	False	1391.0	TOWN
varr	 nähen,  sticken, ausnähen,  einfügen,  flicken, zusammenstellen,  Netze knüpfen, ,  Art ungarische Stickerei,  Naht	1225.0	Proto-Finno-Ugric	False	1457.0	SEW
várta	 Warte,  Besatzung, Wache	1533.0	loan	True	1940.0	GUARD
vas	 Eisen, Gegenstand, Gerät aus Eisen,  Kette, Schelle,  Schwert, Dolch,  etw Eisenhartes,  kleines Geltück,  eisern,  Eisenhändler,  Kürassier,  mit einem Schwert kämpfen,  bügeln,  fesseln,  Bügeleisen	1138.0	Proto-Uralic	False	621.0	IRON
vasárnap	 Sonntag,  am Sonntag	1405.0	compound	False	1699.0	SUNDAY
vásik	 abgewetzt werden, verderben 〈haupts Zähne〉,  mißglücken,  wünschen, etw zu bekommen,  sich einsenken,  nach und nach ausgehen, schwinden,  abwetzen,  quälen, peinigen,  abgewetzt werden, verderben,  ungezogen,  abgewetz	1430.0	Proto-Finno-Ugric	False	92.0	SPOIL (SOMEBODY OR SOMETHING)
vaskos	 kräftig, stark,  stämmig, untersetzt,  volltönend, tief 〈Stimme〉,  sehr groß,  derb, drastisch,  dick, steif 〈Speise〉	1746.0	uncertain	False	785.0	STRONG
vastag	 dick,  stark, fest,  kräftig,  beleibt, feist,  dicht,  grob, derb, plump,  tief 〈Stimme〉,  blöd,  stumpf,  schwanger	1451.0		False	785.0	STRONG
vászoncseléd	 Frau	1809.0	compound	False	962.0	WOMAN
váz	 Vogelscheuche, Popanz,  Puppe, Figur,  Schreckgestalt, Gespenst,  Skelett,  Schema, Gedankengang,  Gestell, Gerüst	1416.0	unknown	False	1659.0	DOLL
vecsernye	 Vesper,  Abend, Vesperzeit	1416.0	Slavic	True	1629.0	EVENING
véd	 verteidigen, schützen,  vertreten 〈Meinung〉, für jmdn od etw eintreten	1462.0	Proto-Finno-Ugric	False	1330.0	DEFEND
vég	 räumliches Ende, Rand,  Stück 〈Stoff〉,  Schluß, zeitliches Ende, Ende des Lebens, Tod,  Zweck,  Reichsgrenze Ungarns während der Türkenherrschaft,  Weise, Maß, Bedingung,  sich am Ende befindend, am Ende liegend,  beschließen,  erledigen, beenden,  Ende, Schluß,  Entschluß,  Schicksal,  endlos,  bestimmt,  schicksalhaft,  enden,  Beschluß,  unendlich,  das Unendliche,  endgültig,  endlich, 	1055.0	uncertain	False	1928.0	CEASE
végett	 wegen, zwecks,  infolge, halber,  meinethalber, deinethalber usw,  endlich,  meinetwillen, deinetwillen usw	1563.0	lexicalized inflected word-form	False	2918.0	BECAUSE OF
vegzál	 behelligen, belästigen, vexieren	1585.0	Latin	True	2869.0	BOTHER (HARASS)
vegyít	 mischen, mengen,  verbinden, fühlen 〈zB Furcht und Staunen, Haß und Liebe〉,  sich einmischen,  verbinden 〈Chem〉,  sich jmdm anschließen	1676.0		False	2862.0	CONNECT
véka	 Korb,  Scheffel,  Gefäß	1395.0		False	1539.0	BASKET
vekeng	 zweifeln, zögern,  diskutieren	1645.0	onomatopoetic	False	3536.0	DOUBT (SOMETHING)
vekni	 Wecken, Art länglicher gefüllter Kuchen	1871.0	loan	True	3174.0	WAKE UP (SOMEONE)
vékony	 dünn, schmal,  luftig, durchscheinend 〈Stoff〉,  schwach, dürftig, gering,  schlank,  leicht 〈Wein〉, dünn 〈Speise〉,  hoch 〈Stimme〉,  hell, leicht 〈Kopf, Auffassung〉,  minderwertig,  schmalerTeil von etw,  Lende	1380.0	Proto-Finno-Ugric	False	1601.0	WEAK
vél	 meinen, vermuten, für etw halten, eine Meinung äußern,  hoffen,  deuten, auslegen,  verkennen, irrig beurteilen,  zufällig,  zufällig,  Zufall	1456.0	uncertain	False	1092.0	HOPE
velő	 Knochenmark,  Gehirn,  Fett, Fette,  Wesen, Kern,  Kern, Innerstes,  gemästet, fett,  kernig 〈abstr〉,  markig	1405.0	Proto-Finno-Ugric	False	1279.0	FAT (OBESE)
vén	  alt,  nicht jung genug,  weise, bewandert,  ursprünglich, altüberliefert,  betagt,  Greis,  Person im Ältestenrat,  Urahn,  hohes Alter,  sehr alte Person,   alt werden,   alt werden	1093.0	uncertain	False	1229.0	OLD
véndely	 Weinfaß,  Tönnchen, Topf	1560.0	loan	True	1462.0	POT
ver	 prügeln, schlagen,  schlagen 〈Naturerscheinung〉,  niederwerfen, niederschlagen, vernichten,  klopfen, durch Schlagen Töne erzeugen,  hämmern, in einen Zustand bringen,  bestrafen,  anschlagen 〈Schaum, Schweiß〉,  drehen, flechten, seilen,  stechen, stoßen,  treiben, schlagen,  an etw befestigen,  pochen, klopfen 〈Herz〉,  mit dem bösen Blick treffen,  Hammer,  Schlagen,  Prügel,  Prügel,  Niedergeschlagenheit,  Strafe,  Niederlage,  mit Kanonen beschießen,  sich mit jmdm raufen,  kämpfen, zanken,  Bündel,  Gepräge	1138.0	unknown	False	2396.0	KNOCK
vér	 Blut,  Abstammung, Blutsverwandte,  Rot-,  Dysenterie,  Blutwurst,  Speise aus tierischem Blut,  mit Blut bereitet 〈Speise〉,  sanguinisch	1138.0	Proto-Finno-Ugric	False	946.0	BLOOD
verdung	 Fünftel eines Gewichtsmaßes, 1/5 Lot,  Viertel eines Gewichts- od Hohlmaßes	1614.0	loan	True	1493.0	ONE
veréb	 Sperling (Passer d. domesticus,  unbedeutender Mensch,  Gimpel, Pimpf,  Rohrammer	1256.0	Slavic	True	1854.0	SPARROW
verem	 Grube, Todesgrube,  Graben,   Aushöhlung, Grotte, 	1015.0	Alanic	True	2539.0	PIT (POTHOLE)
vernyog	 stöhnen, wimmern,  miauen 〈Katze〉	1788.0		False	716.0	GROAN
verőce	 kleines Tor, Türchen, Lattentür,  Zaun, Gitter,  Sperrschranke,  Kampfplatz,  Zwinger, haupts für Wach- od Jagdhunde	1355.0	Slavic	True	1690.0	FENCE
vés	 meißeln, schneiden,  graben,  einprägen, einschärfen,  Meißel, Stichel	1211.0	Proto-Finno-Ugric	False	1418.0	DIG
vese	 Niere	1405.0	uncertain	False	489.0	KIDNEY
vesz	 zu sich nehmen 〈Speise, Getränk〉,  auf sich nehmen 〈Auftrag, Verantwortung usw〉,  jmdn zu sich nehmen,  anfassen, nehmen, hochheben,  kaufen,  erwerben, in Besitz nehmen, erobern,  begreifen, erwägen,  erhalten, gewinnen, an etw teilhaben,   auffassen, hinnehmen,  entfernen, wegmachen,  anziehen, sich etw umnehmen,  anerkennen, bejahen, für Wahrheit halten,  umgeben 〈auch abstr〉,  zu etw bewegen, betrügen,   bringen, führen,  sich einnisten, eindringen,   erscheinen, sich ausnehmen,  Annahme, Empfang,  Ausnahme,  gekündigter Betrag,  Annahme,  Aufnahme, Empfang,  Begreifen,  Einkommen, Einnahme,  Ausnahme,  Subtraktion,  Besonderes,  Käufer	1086.0	internal	False	1749.0	TAKE
vész	Verfall,  vernichteter Waldteil, Rodung,  wütende Naturkraft, Sturm,  Donnerschlag,  wütend,  drohend, gefährlich, 	1015.0		False	858.0	STORM
veszekedik	 sich zanken, streiten,  sich mühen, leiden,  in Gefahr sein,  verderben, kraftlos, gering werden,  umkommen, sterben,  wütend werden, sich zügellos gebärden 〈Mensch〉, toll werden 〈Tier〉,  sich herumprügeln,  bestechlich sein, gekauft sein,  sich in jmdn verschießen, für jmdn schwärmen	1527.0	derived word	False	1494.0	DIE
vessző	 Rute, Gerte,  Meßstab,  Komma, Strich,  Penis	1325.0	Proto-Finno-Ugric	False	2993.0	STROKE (OF PEN)
veszt	 umbringen, vernichten, zerstören,  umkommen lassen, verlieren,  ausplündern,  besiegt werden, unterliegen,  verfehlen 〈Weg, Ziel usw〉,  gegeneinander hetzen,  besiegt, unterlegen	1372.0		False	681.0	DESTROY
veszejt	 umbringen, vernichten,  verlieren, umkommen lassen,  verschwenden,  besiegt werden, unterliegen	1728.0	derived word	False	3072.0	MISPLACE
veszteg	 ungesprächig, still, ruhig, unbeweglich,  frei 〈Zeit〉,  unverbraucht, verlorengehend 〈Material, Ware〉,  leblos, unbeweglich,  untätig, still,  immobil 〈Vermögen, Habe〉,  stillschweigen,  nachlegen,  verfehlen, vernachlässigen,  säumen, stehen,  Stille, Schweigen,  beruhigen	1354.0		False	1442.0	STAND
veszteget	 verderben, verfälschen,  peinigen, quälen,  verschwenden,  korrumpieren, bestechen,  verschleudern 〈Waren〉,  betrügen, irreführen,  jmdm Übles nachsagen, jmdm etw vorwerfen	1531.0	derived word	False	3055.0	SWINDLE
vet	 säen, einsetzen 〈Pflanze〉,  jmdn od etw irgendwohin setzen, legen, stellen, werfen 〈auch abstr〉,  〈Wasser〉 wegleiten, ablassen,  verachten, verschmähen,  lösen 〈Aufgabe〉,  wetteifern, streiten,  sich werfen 〈Sport〉,  werfen 〈iter〉,  abortieren,  ungefähr, annähernd	1131.0	uncertain	False	2071.0	LAY (VERB)
vét	 jmdm etw verschulden, jmdn schädigen,  verfehlen, verwechseln,  vergessen, versäumen,  irren,  Sünder,  fehlerhaft 〈Ding〉,  schuldig,  Sünde,  Sünde,  Verstoß,  Anstoß erregen	1138.0	unknown	False	1523.0	FORGET
vetélkedik	 disputieren, sich streiten,  streben, Anstrengung machen,  grübeln,  kämpfen,  wetteifern, rivalisieren,  abortieren,  jmdm od etw gleichkommen	1372.0		False	1423.0	FIGHT
vetemedik	 entarten, verderben, sich erdreisten, zu etw versteigen,  verschlagen werden,  zu etw gezwungen sein,  hervorkommen, sich finden,  sich werfen 〈Brett, Pappe〉,  schnell gedeihen 〈Pflanze〉,  auftreiben 〈Geflügel〉	1574.0		False	92.0	SPOIL (SOMEBODY OR SOMETHING)
veterán	 verdienter Fachmann, Künstler, Sportler usw,  alter Mann,  altgedienter Soldat,  alt	1797.0	international word	True	1229.0	OLD
vezényel	 führen, lenken,  kommandieren, befehlen,  beordern, kommandieren,  tatkräftig leiten,  dirigieren 〈Musik〉	1834.0		False	43.0	LEAD (GUIDE)
vezér	 Haupt, Führer,  Heerführer,  Anführer, Weiser,  Hirt,  Leittier,  Teil des Pflugkarrens,  Elektrizitätsleiter,  Hauptfigur im Schachspiel, Dame,  Generaldirektor	1372.0	Proto-Finno-Ugric	False	2544.0	SHEPHERD
vezet	 begleiten,  führen, leiten, Leiter von etw sein, führen,  einen  Lebenswandel führen,  lenken, führen 〈Fahrzeug〉,  etw ergeben, führen 〈Weg, Pfad usw〉,  strömendes Material leiten,  voranstehen 〈Sport〉,  Lenker,  Familien- 〈Name〉,  geleitet 〈Pferd〉,  Handpferd,  Leitung 〈Technik〉	1416.0	Proto-Finno-Ugric	False	43.0	LEAD (GUIDE)
viasz	 Wachs	1372.0	Croatian or Serbian	True	1931.0	BEESWAX
vibrál	 zittern, vibrieren	1815.0	Latin	True	52.0	SHIVER
vidék	 Gegend, Gebiet,  Landesteil,  ländliches Gebiet, Kleinstadt, Dorf,  Umgebung einer Ortschaft,  fremdes Gebiet 〈im Vergleich zu einer Siedlung〉,  in der Umgebung seiend, aus der Umgebung stammend,  Gegend eines Körperteils,  von einem anderen Ort stammend,  nicht in der Hauptstadt wohnend	1372.0	unknown	False	930.0	VILLAGE
víg	 lustig,  lustig sein, sich freuen,  sich trösten,  Freude,  Trost,  Lustbarkeit	1138.0	internal	False	2524.0	JOY
vigály	 schütter, licht,  schüttere Saat, lichter Wald	1790.0		False	630.0	LIGHT (RADIATION)
vigasztal	 heilen,  trösten,  entschädigen,  Trost,  getröstet werden	1372.0		False	499.0	CURE
vihar	 Sturm,  Aufruhr, Tumult,  Gefühlsausbruch	1643.0	Slavic	True	858.0	STORM
vijjog	 schreien, kreischen 〈Vogel〉,  ein sausendes Geräusch hervorbringen 〈Sirene, Granate usw〉	1806.0	onomatopoetic	False	715.0	SHOUT
világ	 die menschliche Gesellschaft, das irdische Leben,  Weltall, Welt, Erdreich,  Licht, Erleuchtung 〈auch abstr〉,  Dasein, weltliches Leben,  Erdteil,  Bereich,  Zeitalter,  weltlich,  sich erhellen,  Sehkraft geben,  Erleuchtung 〈abstr〉,  Klarmachen,  sich erhellen,  blind,  leuchten,  Aufklärung 〈Geistesbewegung〉,  profan	1309.0	Proto-Finno-Ugric	False	630.0	LIGHT (RADIATION)
villám	 Blitz,  Lichtblitz,  〈in festen Verbindungen als mildes Fluchw〉,  Elektrizität,  voller Blitze,  elektrisch,  Straßenbahnwagen	1206.0		False	1654.0	LIGHTNING
†	 blitzen,  blinken, leuchten,  Tag werden,  blitzschnell eilen,  Blitz,  Blitz, Blinken	1372.0		False	1654.0	LIGHTNING
villany	 Elektrizität,  Blitz,  Magnet,  elektrische Beleuchtung, Licht,  Phosphor,  elektrisch,   Straßenbahn,  elektrisch,  elektrische Straßenbahn	1831.0	internal	False	630.0	LIGHT (RADIATION)
